Unnamed: 0,Date,Day_of_Week,Time_Slot,Route_ID,Route_Name,Bus_ID,Driver_ID,Bus_Type,Total_Seats,Seats_Booked,Occupancy_Rate (%),Ticket_Price,Revenue_Per_Trip,Fuel_Consumption_Liters,Fuel_Efficiency_KMPL,Maintenance_Status,Last_Service_Date,Breakdown_Incidents,Disruption_Likelihood,Risk_Score,Delay_Probability,Expense_Per_Trip,Profit_Per_Trip,Weather,Festival_Season,Holiday,Special_Event,Avg_Travel_Time (mins),Delay_Mins,Start_Desitination,End_Destination,Distance_KM,Start_Destination,Avg_Travel_Time_Mins,Weather_Impact,Event_Type
1683,29-03-2024,Friday,Night,394,Junagadh-Somnath,GJ01-AC-383,D177,Non-AC,60,43,71.67,200,33658,13.68,4.13,Good,11-03-2024,0,0.4,Low,0.53,3099,11869,Clear,1,0,Navratri,139,7,Gandhinagar,Somnath,90,Junagadh,35,Low,Normal
1684,12-04-2024,Friday,Afternoon,203,Gandhinagar-Mehsana,GJ01-AC-157,D239,Sleeper,60,32,53.33,300,25120,17.64,4.48,Needs Repair,04-04-2024,0,0.86,High,0.37,5646,5900,Rainy,1,1,,280,9,Ahmedabad,Mehsana,80,Gandhinagar,44,High,Normal
1685,30-01-2024,Tuesday,Afternoon,403,Dwarka-Bhavnagar,GJ06-Sleeper-170,D220,AC,40,41,102.5,300,26413,81.76,5.89,Good,11-03-2024,0,0.29,High,0.79,6265,7636,Clear,0,1,IPL Match,126,15,Ahmedabad,Bhavnagar,330,Dwarka,210,Medium,Festival
1686,27-06-2024,Thursday,Afternoon,497,Bhuj-Gandhidham,GJ07-AC-332,D288,Express,60,26,43.33,250,16833,12.59,5.89,Needs Repair,28-01-2024,1,0.36,Low,0.55,4295,5542,Foggy,0,0,Navratri,123,12,Ahmedabad,Gandhidham,58,Bhuj,40,Low,Normal
1687,19-06-2024,Wednesday,Morning,476,Dahod-Bhavnagar,GJ05-Express-437,D143,Express,40,43,107.5,250,30538,63.66,4.93,Good,06-05-2024,0,0.22,Medium,0.26,4974,12114,Foggy,1,1,Festival Season,223,2,Ahmedabad,Bhavnagar,380,Dahod,243,Medium,Festival
1688,23-02-2024,Friday,Night,196,Somnath-Junagadh,GJ07-Express-147,D499,Sleeper,60,43,71.67,150,22426,13.02,5.38,Good,26-03-2024,0,0.84,Medium,0.26,3043,8749,Clear,0,0,IPL Match,194,12,Gandhinagar,Junagadh,85,Somnath,23,High,Festival
1689,04-02-2024,Sunday,Afternoon,290,Rajkot-Porbandar,GJ07-AC-446,D264,AC,40,31,77.5,200,33172,27.88,5.45,Good,23-03-2024,0,0.19,High,0.16,3142,9618,Clear,0,1,,257,1,Ahmedabad,Porbandar,185,Rajkot,131,Low,Holiday
1690,07-04-2024,Sunday,Night,389,Surat-Diu,GJ01-Non-AC-492,D287,AC,40,50,125,250,25976,70.11,4.55,Good,06-04-2024,2,0.16,High,0.47,6507,5318,Rainy,1,1,Festival Season,137,5,Surat,Diu,285,Surat,154,Low,Holiday
1691,29-01-2024,Monday,Night,419,Dahod-Bhavnagar,GJ08-Non-AC-493,D371,Express,50,26,52,300,23374,84.63,4.42,Good,18-04-2024,1,0.36,High,0.52,4567,6525,Rainy,1,1,Navratri,229,10,Ahmedabad,Bhavnagar,380,Dahod,218,High,Festival
1692,26-01-2024,Friday,Afternoon,269,Ahmedabad-Junagadh,GJ02-AC-493,D126,Sleeper,60,47,78.33,150,36429,72.04,5.84,Needs Repair,12-01-2024,2,0.82,Medium,0.57,4438,10695,Foggy,1,1,Festival Season,133,27,Vadodara,Junagadh,330,Ahmedabad,214,Low,Holiday
1693,14-05-2024,Tuesday,Night,299,Jamnagar-Patan,GJ06-AC-486,D141,AC,50,60,120,300,17868,65.65,5.06,Good,01-06-2024,2,0.66,High,0.58,6286,5275,Rainy,1,0,Navratri,145,5,Gandhinagar,Patan,280,Jamnagar,130,Low,Normal
1694,08-01-2024,Monday,Afternoon,115,Junagadh-Somnath,GJ06-Sleeper-476,D469,AC,40,41,102.5,250,15933,16.07,4.35,Good,22-05-2024,3,0.66,High,0.79,5137,6009,Foggy,1,1,IPL Match,131,39,Vadodara,Somnath,90,Junagadh,65,Medium,Normal
1695,07-06-2024,Friday,Night,416,Dwarka-Bhavnagar,GJ09-Non-AC-397,D345,AC,60,30,50,200,24841,72.49,5.34,Good,22-04-2024,2,0.62,Low,0.75,3226,6421,Rainy,1,1,Festival Season,241,18,Ahmedabad,Bhavnagar,330,Dwarka,175,Medium,Normal
1696,07-01-2024,Sunday,Night,190,Porbandar-Vadodara,GJ07-Sleeper-428,D456,AC,60,24,40,150,21385,98.18,5.39,Needs Repair,03-04-2024,0,0.13,High,0.42,3568,7931,Clear,0,0,Festival Season,266,4,Surat,Vadodara,410,Porbandar,288,Medium,Festival
1697,28-04-2024,Sunday,Morning,253,Bhavnagar-Rajkot,GJ03-Sleeper-182,D170,Non-AC,60,20,33.33,150,16056,47.22,5.35,Good,30-03-2024,3,0.38,Low,0.38,6281,5629,Rainy,1,0,IPL Match,256,17,Vadodara,Rajkot,190,Bhavnagar,115,Low,Holiday
1698,07-04-2024,Sunday,Morning,484,Ahmedabad-Junagadh,GJ08-AC-374,D236,Non-AC,50,56,112,150,19888,78.06,5.38,Good,10-02-2024,1,0.51,Low,0.14,3460,6214,Clear,1,0,Navratri,208,1,Surat,Junagadh,330,Ahmedabad,212,High,Festival
1699,05-04-2024,Friday,Morning,201,Bhavnagar-Rajkot,GJ04-AC-450,D205,Non-AC,60,48,80,150,26646,45.1,4.08,Needs Repair,08-02-2024,1,0.37,High,0.24,3499,10262,Foggy,0,0,,124,12,Surat,Rajkot,190,Bhavnagar,99,High,Normal
1700,29-03-2024,Friday,Afternoon,316,Ahmedabad-Bhuj,GJ04-Express-270,D343,AC,50,35,70,150,35604,64.14,5.27,Needs Repair,06-05-2024,1,0.31,Low,0.47,5770,8500,Rainy,0,1,IPL Match,267,14,Surat,Bhuj,335,Ahmedabad,204,Medium,Holiday
1701,09-06-2024,Sunday,Afternoon,138,Gandhinagar-Bhuj,GJ02-AC-310,D294,Sleeper,50,24,48,150,22037,58.99,4.4,Good,20-06-2024,1,0.64,Low,0.51,6467,5735,Clear,1,0,Navratri,219,7,Ahmedabad,Bhuj,370,Gandhinagar,216,Medium,Holiday
1702,25-03-2024,Monday,Morning,490,Ahmedabad-Junagadh,GJ07-Sleeper-110,D325,AC,40,55,137.5,300,22702,79.16,4.02,Good,06-01-2024,0,0.18,Low,0.83,5251,6997,Rainy,1,1,Festival Season,243,24,Ahmedabad,Junagadh,330,Ahmedabad,206,Low,Holiday
1703,28-06-2024,Friday,Night,289,Rajkot-Porbandar,GJ03-Express-186,D257,Sleeper,40,44,110,250,22173,34.46,4.05,Good,01-02-2024,1,0.9,High,0.18,3994,5250,Rainy,1,0,IPL Match,253,6,Vadodara,Porbandar,185,Rajkot,99,Low,Festival
1704,09-03-2024,Saturday,Afternoon,267,Vadodara-Dwarka,GJ07-Non-AC-487,D485,Express,40,33,82.5,300,22092,94.41,5.68,Needs Repair,28-01-2024,0,0.46,Low,0.32,5697,6336,Foggy,1,0,,152,9,Ahmedabad,Dwarka,410,Vadodara,262,Medium,Festival
1705,04-03-2024,Monday,Morning,104,Bhavnagar-Rajkot,GJ08-Non-AC-218,D207,Express,60,22,36.67,250,18901,32.58,4.14,Good,12-02-2024,3,0.31,Medium,0.74,3004,5573,Foggy,0,0,,135,25,Surat,Rajkot,190,Bhavnagar,115,Medium,Festival
1706,25-04-2024,Thursday,Afternoon,321,Patan-Ahmedabad,GJ01-Express-298,D451,Non-AC,50,22,44,200,26039,19.12,5.83,Good,16-03-2024,1,0.54,Medium,0.31,5027,9616,Clear,1,1,Navratri,135,4,Gandhinagar,Ahmedabad,115,Patan,82,Low,Festival
1707,05-04-2024,Friday,Afternoon,269,Gandhinagar-Mehsana,GJ03-AC-474,D476,AC,60,46,76.67,250,18079,18.93,5.21,Good,07-04-2024,1,0.45,High,0.67,6496,6762,Foggy,0,0,Navratri,155,12,Surat,Mehsana,80,Gandhinagar,56,Medium,Normal
1708,14-06-2024,Friday,Night,291,Somnath-Junagadh,GJ03-Non-AC-248,D466,Sleeper,40,36,90,250,22155,17.55,5,Good,23-06-2024,3,0.23,High,0.25,5914,8034,Foggy,1,0,IPL Match,195,8,Surat,Junagadh,85,Somnath,42,Medium,Normal
1709,15-03-2024,Friday,Afternoon,478,Patan-Ahmedabad,GJ08-Sleeper-498,D372,AC,50,47,94,250,17888,27.74,4.32,Good,02-01-2024,1,0.33,High,0.45,4847,6862,Clear,1,0,Navratri,237,10,Surat,Ahmedabad,115,Patan,56,Low,Normal
1710,05-01-2024,Friday,Morning,274,Porbandar-Vadodara,GJ05-Sleeper-117,D135,Non-AC,50,42,84,150,21866,94.98,4.22,Needs Repair,16-06-2024,1,0.13,Low,0.25,4426,8696,Rainy,1,1,,252,12,Surat,Vadodara,410,Porbandar,244,Low,Festival
1711,01-05-2024,Wednesday,Afternoon,104,Rajkot-Porbandar,GJ06-Sleeper-486,D159,Non-AC,60,28,46.67,200,34179,30.81,4.26,Needs Repair,20-01-2024,3,0.7,Medium,0.89,4423,13301,Foggy,0,1,IPL Match,149,43,Ahmedabad,Porbandar,185,Rajkot,125,High,Holiday
1712,24-04-2024,Wednesday,Night,330,Dahod-Bhavnagar,GJ01-Sleeper-301,D496,Sleeper,60,26,43.33,250,34168,61.49,5.77,Needs Repair,15-05-2024,0,0.73,Medium,0.18,6978,13567,Clear,0,0,Festival Season,232,4,Vadodara,Bhavnagar,380,Dahod,239,High,Normal
1713,27-02-2024,Tuesday,Afternoon,121,Bhuj-Gandhidham,GJ08-Non-AC-107,D453,Sleeper,60,23,38.33,150,31456,13.09,5.43,Needs Repair,25-03-2024,3,0.57,Low,0.37,5410,7113,Clear,1,1,,143,16,Surat,Gandhidham,58,Bhuj,40,Medium,Normal
1714,29-06-2024,Saturday,Morning,394,Anand-Modasa,GJ01-Sleeper-111,D484,Sleeper,50,31,62,200,17711,34.99,5.72,Good,29-04-2024,2,0.79,Medium,0.4,6763,6877,Clear,1,1,,261,14,Ahmedabad,Modasa,160,Anand,96,Low,Normal
1715,14-05-2024,Tuesday,Morning,280,Gandhinagar-Mehsana,GJ06-AC-183,D144,Non-AC,50,26,52,250,34877,15.75,5.73,Good,21-04-2024,1,0.64,Low,0.31,3305,9859,Clear,0,1,IPL Match,131,12,Vadodara,Mehsana,80,Gandhinagar,34,Medium,Holiday
1716,02-01-2024,Tuesday,Morning,396,Porbandar-Vadodara,GJ05-Non-AC-260,D365,Express,50,26,52,250,19054,76.27,4.71,Needs Repair,14-01-2024,3,0.49,High,0.32,6468,6074,Rainy,1,1,,237,12,Gandhinagar,Vadodara,410,Porbandar,259,High,Normal
1717,30-01-2024,Tuesday,Morning,156,Gandhinagar-Mehsana,GJ06-Sleeper-328,D180,Express,50,36,72,250,18475,15.95,5.99,Needs Repair,24-06-2024,3,0.69,Low,0.69,4941,5882,Foggy,1,1,,226,20,Gandhinagar,Mehsana,80,Gandhinagar,61,Medium,Normal
1718,12-06-2024,Wednesday,Night,159,Bhavnagar-Rajkot,GJ02-AC-254,D345,Sleeper,60,44,73.33,200,29234,30.56,4.63,Needs Repair,11-01-2024,3,0.65,Medium,0.88,3481,8436,Rainy,1,1,,199,23,Gandhinagar,Rajkot,190,Bhavnagar,108,Medium,Festival
1719,26-05-2024,Sunday,Morning,180,Somnath-Junagadh,GJ05-AC-478,D382,AC,40,26,65,250,34359,20.26,5.66,Needs Repair,14-04-2024,0,0.33,High,0.26,5621,9226,Clear,1,1,Navratri,192,4,Gandhinagar,Junagadh,85,Somnath,57,Medium,Holiday
1720,21-04-2024,Sunday,Afternoon,462,Rajkot-Porbandar,GJ08-Sleeper-228,D492,Non-AC,50,29,58,250,35630,41.45,4.61,Good,09-05-2024,2,0.55,Low,0.4,6087,9474,Foggy,0,1,,151,12,Ahmedabad,Porbandar,185,Rajkot,114,Medium,Holiday
1721,16-01-2024,Tuesday,Night,447,Rajkot-Porbandar,GJ04-Sleeper-277,D382,Non-AC,60,43,71.67,150,19655,45.55,4.8,Good,12-05-2024,2,0.36,Low,0.1,5007,6921,Clear,1,1,,134,4,Ahmedabad,Porbandar,185,Rajkot,97,Low,Normal
1722,20-04-2024,Saturday,Night,439,Gandhinagar-Bhuj,GJ04-Non-AC-300,D256,Non-AC,50,60,120,300,34910,67.04,4.88,Good,04-06-2024,3,0.63,Medium,0.13,3511,9253,Foggy,0,0,,197,6,Ahmedabad,Bhuj,370,Gandhinagar,221,Low,Holiday
1723,26-05-2024,Sunday,Afternoon,188,Bhavnagar-Rajkot,GJ04-Sleeper-232,D191,AC,50,23,46,150,34938,45.68,4.35,Needs Repair,11-03-2024,1,0.27,Medium,0.18,4855,13082,Clear,0,1,IPL Match,234,8,Ahmedabad,Rajkot,190,Bhavnagar,115,Medium,Normal
1724,11-03-2024,Monday,Night,230,Vadodara-Dwarka,GJ05-Sleeper-199,D103,Sleeper,60,42,70,250,36654,100.75,4.15,Needs Repair,26-04-2024,0,0.49,Medium,0.35,4956,8439,Rainy,1,0,IPL Match,279,5,Gandhinagar,Dwarka,410,Vadodara,224,Low,Normal
1725,05-02-2024,Monday,Night,316,Junagadh-Somnath,GJ04-Non-AC-371,D168,Express,50,48,96,250,21737,15.97,5.65,Good,17-01-2024,1,0.63,Low,0.3,4742,5300,Foggy,0,0,IPL Match,267,2,Ahmedabad,Somnath,90,Junagadh,53,Medium,Holiday
1726,30-04-2024,Tuesday,Morning,120,Dwarka-Bhavnagar,GJ02-Sleeper-402,D137,AC,40,48,120,200,19270,65.89,5.68,Needs Repair,18-04-2024,1,0.25,High,0.29,5729,5050,Rainy,0,1,Festival Season,123,13,Gandhinagar,Bhavnagar,330,Dwarka,177,High,Holiday
1727,20-01-2024,Saturday,Afternoon,441,Bhavnagar-Rajkot,GJ02-Non-AC-262,D267,Sleeper,50,41,82,200,31170,31.72,4.26,Needs Repair,10-02-2024,2,0.13,Low,0.49,3105,7851,Foggy,1,0,IPL Match,283,11,Surat,Rajkot,190,Bhavnagar,123,High,Normal
1728,21-04-2024,Sunday,Morning,266,Vadodara-Dwarka,GJ07-Non-AC-425,D179,Non-AC,50,29,58,200,22704,70,5.04,Good,02-01-2024,0,0.28,Low,0.71,5190,5122,Clear,0,1,Navratri,127,14,Surat,Dwarka,410,Vadodara,258,Low,Normal
1729,05-06-2024,Wednesday,Morning,469,Somnath-Junagadh,GJ07-Sleeper-402,D122,Non-AC,60,43,71.67,250,28553,19.62,5.55,Good,31-03-2024,3,0.57,Medium,0.43,3666,8984,Clear,1,1,Festival Season,151,13,Ahmedabad,Junagadh,85,Somnath,29,Low,Festival
1730,13-03-2024,Wednesday,Morning,412,Rajkot-Porbandar,GJ04-Sleeper-335,D326,Sleeper,50,37,74,300,34287,40.28,5.28,Needs Repair,01-03-2024,1,0.88,Low,0.28,4965,13544,Foggy,0,0,,155,12,Vadodara,Porbandar,185,Rajkot,104,Low,Normal
1731,14-02-2024,Wednesday,Morning,218,Rajkot-Porbandar,GJ08-Non-AC-100,D289,Sleeper,50,29,58,150,22228,37.54,4.64,Needs Repair,03-06-2024,1,0.7,High,0.38,4487,6861,Rainy,1,0,Festival Season,239,5,Surat,Porbandar,185,Rajkot,95,Medium,Normal
1732,02-04-2024,Tuesday,Morning,415,Vadodara-Morbi,GJ07-Express-499,D252,Express,40,52,130,300,20048,54.12,4.19,Good,29-01-2024,1,0.81,Low,0.32,6627,6222,Rainy,0,1,Navratri,280,8,Vadodara,Morbi,260,Vadodara,117,High,Festival
1733,27-02-2024,Tuesday,Night,365,Surat-Diu,GJ01-Sleeper-211,D235,Non-AC,60,48,80,200,33604,54.63,4.36,Good,23-05-2024,3,0.34,Low,0.83,4657,12285,Foggy,0,1,IPL Match,169,6,Ahmedabad,Diu,285,Surat,167,Low,Festival
1734,01-04-2024,Monday,Night,418,Gandhinagar-Bhuj,GJ02-Non-AC-467,D460,AC,40,32,80,250,36280,66.26,5.1,Needs Repair,14-04-2024,0,0.4,High,0.63,5956,11205,Rainy,1,1,Navratri,158,30,Surat,Bhuj,370,Gandhinagar,198,Low,Normal
1735,10-04-2024,Wednesday,Afternoon,427,Gandhinagar-Mehsana,GJ07-AC-127,D442,Non-AC,40,34,85,200,18596,13.6,5.68,Good,10-06-2024,0,0.73,High,0.46,5042,6642,Rainy,0,0,Navratri,295,17,Ahmedabad,Mehsana,80,Gandhinagar,51,High,Holiday
1736,30-03-2024,Saturday,Night,407,Vadodara-Dwarka,GJ02-Sleeper-254,D422,Sleeper,50,35,70,200,19371,80.6,5.67,Good,01-04-2024,1,0.67,Medium,0.23,6113,6465,Foggy,0,0,,256,4,Ahmedabad,Dwarka,410,Vadodara,257,Medium,Festival
1737,14-01-2024,Sunday,Afternoon,453,Somnath-Junagadh,GJ07-Sleeper-374,D478,Sleeper,60,54,90,250,20905,14.17,5.26,Good,11-06-2024,3,0.26,Low,0.78,3556,7982,Foggy,1,0,Festival Season,144,33,Ahmedabad,Junagadh,85,Somnath,37,Medium,Normal
1738,10-05-2024,Friday,Night,246,Bhavnagar-Rajkot,GJ09-Sleeper-455,D294,Sleeper,50,27,54,250,20887,47.34,5.98,Good,29-01-2024,0,0.73,Low,0.34,6776,8291,Clear,1,0,IPL Match,164,3,Vadodara,Rajkot,190,Bhavnagar,100,Low,Festival
1739,09-04-2024,Tuesday,Morning,214,Bhuj-Gandhidham,GJ03-Sleeper-356,D288,Sleeper,50,22,44,150,32662,13.88,4.38,Good,19-03-2024,3,0.84,Low,0.84,6990,5096,Clear,0,0,Festival Season,229,20,Vadodara,Gandhidham,58,Bhuj,51,Low,Festival
1740,13-06-2024,Thursday,Morning,276,Porbandar-Vadodara,GJ08-Non-AC-305,D186,Express,40,23,57.5,300,29803,64.27,4.36,Needs Repair,05-04-2024,3,0.59,Medium,0.55,3284,9848,Foggy,0,0,,250,26,Surat,Vadodara,410,Porbandar,233,Low,Holiday
1741,26-05-2024,Sunday,Night,476,Gandhinagar-Bhuj,GJ01-Sleeper-127,D187,AC,50,45,90,250,27864,86.19,5.56,Needs Repair,17-05-2024,1,0.34,Low,0.51,3637,9429,Rainy,0,1,,148,19,Ahmedabad,Bhuj,370,Gandhinagar,249,High,Festival
1742,25-02-2024,Sunday,Morning,196,Morbi-Surat,GJ08-AC-249,D429,Non-AC,40,46,115,300,24157,43.08,4.83,Good,16-06-2024,3,0.37,High,0.67,3824,9065,Clear,1,1,IPL Match,164,16,Ahmedabad,Surat,270,Morbi,136,Low,Holiday
1743,15-02-2024,Thursday,Night,167,Surat-Diu,GJ01-Non-AC-380,D496,Non-AC,60,22,36.67,150,28097,67.91,5.8,Good,25-02-2024,1,0.77,Medium,0.66,4158,6134,Rainy,0,1,,137,7,Surat,Diu,285,Surat,201,Low,Festival
1744,12-06-2024,Wednesday,Afternoon,291,Ahmedabad-Bhuj,GJ08-Non-AC-314,D290,Sleeper,40,26,65,300,28492,57.54,4.73,Good,04-01-2024,1,0.88,High,0.67,3297,7557,Foggy,0,1,IPL Match,170,24,Ahmedabad,Bhuj,335,Ahmedabad,206,Low,Holiday
1745,22-04-2024,Monday,Night,269,Vadodara-Morbi,GJ02-Sleeper-452,D271,Sleeper,50,40,80,150,28891,58.06,4.47,Good,27-01-2024,0,0.82,Low,0.2,4356,6446,Rainy,0,1,Festival Season,131,6,Ahmedabad,Morbi,260,Vadodara,155,High,Holiday
1746,06-06-2024,Thursday,Afternoon,294,Vadodara-Dwarka,GJ06-AC-428,D168,Express,50,43,86,300,32286,87.37,4.28,Good,03-02-2024,3,0.25,Medium,0.55,4344,5546,Rainy,0,1,,140,26,Surat,Dwarka,410,Vadodara,235,Low,Normal
1747,28-01-2024,Sunday,Morning,154,Ahmedabad-Bhuj,GJ02-Non-AC-278,D230,Express,50,50,100,250,18005,58.94,4.94,Good,12-01-2024,3,0.66,Low,0.19,4314,5781,Foggy,0,0,IPL Match,283,8,Ahmedabad,Bhuj,335,Ahmedabad,218,Medium,Festival
1748,29-06-2024,Saturday,Night,111,Vadodara-Dwarka,GJ05-Express-163,D449,AC,50,38,76,300,30509,94,4.56,Good,13-01-2024,0,0.85,Medium,0.2,6037,9132,Clear,1,1,Navratri,163,6,Surat,Dwarka,410,Vadodara,210,Medium,Normal
1749,23-03-2024,Saturday,Morning,103,Surat-Diu,GJ04-Express-328,D133,Sleeper,50,36,72,200,22311,47.84,4.59,Needs Repair,05-02-2024,3,0.52,High,0.22,6549,5178,Foggy,1,0,Navratri,227,4,Surat,Diu,285,Surat,155,Medium,Holiday
1750,21-05-2024,Tuesday,Afternoon,414,Surat-Rajkot,GJ03-Sleeper-287,D291,Sleeper,40,44,110,150,36300,51.33,4.17,Good,16-04-2024,0,0.87,Medium,0.3,6176,9891,Foggy,1,0,IPL Match,292,3,Gandhinagar,Rajkot,340,Surat,221,Medium,Festival
1751,29-06-2024,Saturday,Morning,266,Gandhinagar-Mehsana,GJ01-Express-398,D500,AC,50,23,46,150,32640,14.83,5.8,Good,01-04-2024,3,0.27,Low,0.9,4058,6198,Rainy,0,1,IPL Match,253,27,Ahmedabad,Mehsana,80,Gandhinagar,34,Medium,Normal
1752,24-02-2024,Saturday,Morning,427,Patan-Ahmedabad,GJ03-Non-AC-213,D487,Non-AC,40,31,77.5,200,21091,26.09,5.57,Good,09-04-2024,0,0.36,Medium,0.36,3745,5068,Rainy,1,0,,216,3,Vadodara,Ahmedabad,115,Patan,54,Low,Holiday
1753,30-01-2024,Tuesday,Night,117,Vadodara-Dwarka,GJ01-AC-117,D190,Express,50,42,84,300,34240,98.05,4.99,Needs Repair,13-05-2024,3,0.81,Medium,0.17,6201,5771,Foggy,1,0,IPL Match,297,4,Gandhinagar,Dwarka,410,Vadodara,273,Medium,Festival
1754,07-01-2024,Sunday,Afternoon,275,Gandhinagar-Bhuj,GJ02-AC-105,D474,Express,40,23,57.5,300,23383,82.77,4.41,Good,30-05-2024,3,0.22,Medium,0.2,3472,7228,Foggy,1,1,IPL Match,286,2,Gandhinagar,Bhuj,370,Gandhinagar,194,Low,Holiday
1755,02-01-2024,Tuesday,Morning,289,Bhuj-Gandhidham,GJ07-AC-393,D100,Express,40,30,75,200,28095,9.38,5.12,Good,01-02-2024,3,0.67,High,0.42,5324,6573,Clear,1,0,IPL Match,132,12,Surat,Gandhidham,58,Bhuj,18,Medium,Festival
1756,17-06-2024,Monday,Afternoon,384,Rajkot-Porbandar,GJ06-Non-AC-165,D335,AC,40,54,135,300,29032,42.46,5.25,Needs Repair,25-03-2024,0,0.15,Low,0.66,3105,7530,Rainy,1,0,IPL Match,177,17,Gandhinagar,Porbandar,185,Rajkot,126,Low,Normal
1757,28-01-2024,Sunday,Night,107,Ahmedabad-Junagadh,GJ05-AC-366,D440,AC,40,54,135,150,35312,75.87,5.29,Good,01-04-2024,2,0.42,High,0.38,3423,9153,Rainy,0,1,IPL Match,203,12,Gandhinagar,Junagadh,330,Ahmedabad,191,High,Normal
1758,17-01-2024,Wednesday,Morning,417,Bhavnagar-Rajkot,GJ05-Express-159,D247,Non-AC,50,36,72,200,16710,30.19,5.66,Good,26-04-2024,0,0.7,Medium,0.59,6839,6258,Rainy,1,0,,252,18,Ahmedabad,Rajkot,190,Bhavnagar,101,Medium,Normal
1759,20-06-2024,Thursday,Night,440,Dahod-Bhavnagar,GJ05-Sleeper-486,D259,Sleeper,40,26,65,250,18960,88.43,4.41,Good,05-02-2024,1,0.61,Low,0.7,5815,6437,Clear,0,1,IPL Match,282,4,Vadodara,Bhavnagar,380,Dahod,248,High,Festival
1760,08-04-2024,Monday,Night,476,Dwarka-Bhavnagar,GJ03-Sleeper-469,D316,Non-AC,50,28,56,200,20237,76.2,5.04,Needs Repair,14-06-2024,1,0.77,High,0.19,6441,6031,Rainy,0,1,Festival Season,216,7,Vadodara,Bhavnagar,330,Dwarka,200,Medium,Festival
1761,08-02-2024,Thursday,Night,283,Gandhinagar-Mehsana,GJ07-Sleeper-498,D194,Non-AC,50,33,66,300,21013,12.96,5.32,Good,26-06-2024,3,0.35,Low,0.77,3970,6050,Clear,0,1,Navratri,172,12,Vadodara,Mehsana,80,Gandhinagar,63,Low,Holiday
1762,26-02-2024,Monday,Afternoon,220,Surat-Diu,GJ02-Sleeper-419,D107,AC,50,40,80,300,21063,63.07,5.73,Good,15-02-2024,3,0.84,Low,0.58,4551,8399,Rainy,1,1,IPL Match,188,22,Vadodara,Diu,285,Surat,161,Medium,Festival
1763,04-05-2024,Saturday,Morning,357,Vadodara-Morbi,GJ01-Sleeper-294,D138,Express,60,52,86.67,300,34034,44.02,5.62,Needs Repair,29-04-2024,2,0.73,High,0.6,3720,13321,Foggy,1,1,Festival Season,289,7,Gandhinagar,Morbi,260,Vadodara,140,Low,Normal
1764,18-05-2024,Saturday,Night,431,Surat-Rajkot,GJ09-Non-AC-217,D485,Sleeper,40,59,147.5,250,26433,54.08,4.84,Good,29-02-2024,2,0.55,Low,0.34,6184,9677,Foggy,0,0,,167,6,Surat,Rajkot,340,Surat,210,Low,Holiday
1765,07-05-2024,Tuesday,Night,227,Bhavnagar-Rajkot,GJ03-Express-259,D342,Sleeper,40,24,60,200,34542,40.86,5.97,Good,14-01-2024,2,0.68,High,0.7,5160,5400,Foggy,1,0,IPL Match,272,34,Surat,Rajkot,190,Bhavnagar,103,Low,Normal
1766,12-02-2024,Monday,Morning,163,Junagadh-Somnath,GJ03-Express-190,D185,Non-AC,40,59,147.5,300,20210,21.45,4.23,Good,19-03-2024,1,0.58,High,0.71,3415,7328,Clear,1,0,IPL Match,263,26,Gandhinagar,Somnath,90,Junagadh,31,Low,Holiday
1767,12-03-2024,Tuesday,Morning,368,Porbandar-Vadodara,GJ01-Express-266,D416,Non-AC,40,57,142.5,200,22951,78.23,5.93,Needs Repair,23-02-2024,1,0.35,Medium,0.3,4293,8511,Clear,1,0,IPL Match,197,15,Surat,Vadodara,410,Porbandar,271,High,Normal
1768,26-01-2024,Friday,Night,294,Ahmedabad-Bhuj,GJ09-AC-341,D312,AC,40,23,57.5,200,20408,65.95,5.43,Good,11-02-2024,1,0.68,High,0.32,3249,7139,Clear,1,1,Navratri,247,3,Ahmedabad,Bhuj,335,Ahmedabad,205,Low,Normal
1769,08-01-2024,Monday,Night,490,Bhavnagar-Rajkot,GJ03-Express-213,D345,AC,60,31,51.67,250,22418,40.49,4.24,Needs Repair,31-03-2024,1,0.39,Medium,0.4,5762,6641,Clear,0,0,Festival Season,143,10,Gandhinagar,Rajkot,190,Bhavnagar,117,High,Festival
1770,20-02-2024,Tuesday,Night,447,Surat-Rajkot,GJ01-Express-368,D495,Sleeper,50,60,120,150,31387,71.8,4.34,Good,22-03-2024,0,0.17,High,0.78,4656,5132,Rainy,0,1,IPL Match,221,7,Gandhinagar,Rajkot,340,Surat,201,Low,Festival
1771,16-03-2024,Saturday,Morning,403,Morbi-Surat,GJ08-Express-474,D393,Non-AC,50,22,44,150,31276,59.21,4.09,Good,22-06-2024,0,0.53,Medium,0.66,6232,7824,Foggy,0,1,Navratri,218,16,Ahmedabad,Surat,270,Morbi,180,High,Normal
1772,05-04-2024,Friday,Morning,162,Vadodara-Morbi,GJ02-Sleeper-248,D376,Non-AC,60,40,66.67,150,33415,54.88,4.2,Needs Repair,30-04-2024,2,0.45,Low,0.35,3323,7260,Foggy,0,1,Navratri,150,15,Ahmedabad,Morbi,260,Vadodara,116,High,Festival
